n,time
5372,0.007608
5373,0.007126
5374,0.007611
5375,0.007266
5376,0.007133
5377,0.007137
5378,0.007212
5379,0.007633
5380,0.007141
5381,0.007633
5382,0.007147
5383,0.007230
5384,0.007151
5385,0.007394
5386,0.007160
5387,0.007662
5388,0.007166
5389,0.007652
5390,0.007351
5391,0.007658
5392,0.007250
5393,0.007659
5394,0.007181
5395,0.007670
5396,0.007183
5397,0.007684
5398,0.007186
5399,0.007321
5400,0.007195
5401,0.007689
5402,0.007197
5403,0.007731
5404,0.007355
5405,0.007821
5406,0.007285
5407,0.007705
5408,0.007216
5409,0.007220
5410,0.007216
5411,0.007717
5412,0.007266
5413,0.007792
5414,0.007726
5415,0.007721
5416,0.007231
5417,0.007835
5418,0.007571
5419,0.007681
5420,0.007427
5421,0.007591
5422,0.008354
5423,0.007922
5424,0.007669
5425,0.007839
5426,0.008008
5427,0.007853
5428,0.007619
5429,0.008284
5430,0.009093
5431,0.007889
5432,0.007898
5433,0.008601
5434,0.007828
5435,0.007972
5436,0.008425
5437,0.008286
5438,0.008187
5439,0.008034
5440,0.008220
5441,0.008749
5442,0.008034
5443,0.008037
5444,0.008218
5445,0.007986
5446,0.008133
5447,0.008834
5448,0.007974
5449,0.008043
5450,0.008229
5451,0.008019
5452,0.008098
5453,0.008212
5454,0.008222
5455,0.008041
5456,0.008287
5457,0.008035
5458,0.007997
5459,0.008104
5460,0.008069
5461,0.008688
5462,0.008195
5463,0.008551
5464,0.008123
5465,0.008386
5466,0.008755
5467,0.008673
5468,0.008092
5469,0.008344
5470,0.008696
5471,0.008188
5472,0.008321
5473,0.008630
5474,0.007947
5475,0.007569
5476,0.009097
5477,0.008127
5478,0.007855
5479,0.008724
5480,0.008135
5481,0.008157
5482,0.007496
5483,0.007912
5484,0.007508
5485,0.007934
5486,0.007403
5487,0.007986
5488,0.007527
5489,0.007928
5490,0.007415
5491,0.007945
5492,0.007421
5493,0.007987
5494,0.007652
5495,0.007911
5496,0.007541
5497,0.007958
5498,0.007431
5499,0.008056
5500,0.007442
5501,0.007440
5502,0.007701
5503,0.008287
5504,0.007449
5505,0.007975
5506,0.007453
5507,0.007989
5508,0.007650
5509,0.008284
5510,0.008277
5511,0.008218
5512,0.007698
5513,0.007617
5514,0.008330
5515,0.007950
5516,0.008341
5517,0.008399
5518,0.007703
5519,0.007749
5520,0.007775
5521,0.008249
5522,0.007730
5523,0.008086
5524,0.008058
5525,0.008527
5526,0.008205
5527,0.007959
5528,0.008077
5529,0.008103
5530,0.008052
5531,0.007631
5532,0.008178
5533,0.007911
5534,0.007519
5535,0.008062
5536,0.007525
5537,0.008081
5538,0.007534
5539,0.008312
5540,0.007571
5541,0.008194
5542,0.007542
5543,0.008080
5544,0.007544
5545,0.008083
5546,0.007552
5547,0.007832
5548,0.007564
5549,0.008069
5550,0.007809
5551,0.007820
5552,0.008001
5553,0.008441
5554,0.007833
5555,0.007733
5556,0.007765
5557,0.008228
5558,0.007821
5559,0.007944
5560,0.007895
5561,0.007850
5562,0.008441
5563,0.008535
5564,0.007976
5565,0.008135
5566,0.007842
5567,0.007917
5568,0.008456
5569,0.008744
5570,0.008638
5571,0.008960
5572,0.008315
5573,0.008984
5574,0.008809
5575,0.008888
5576,0.008554
5577,0.008341
5578,0.008434
5579,0.008219
5580,0.008548
5581,0.008395
5582,0.008766
5583,0.008619
5584,0.008253
5585,0.009141
5586,0.008859
5587,0.008450
5588,0.008228
5589,0.008302
5590,0.008282
5591,0.008387
5592,0.008460
5593,0.008937
5594,0.008286
5595,0.008183
5596,0.008742
5597,0.008031
5598,0.008044
5599,0.008239
5600,0.008016
5601,0.008103
5602,0.008013
5603,0.008057
5604,0.009176
5605,0.008492
5606,0.008532
5607,0.008152
5608,0.008304
5609,0.008407
5610,0.008349
5611,0.008196
5612,0.008744
5613,0.008891
5614,0.008259
5615,0.008655
5616,0.008187
5617,0.008743
5618,0.008130
5619,0.008580
5620,0.008618
5621,0.008777
5622,0.008679
5623,0.008913
5624,0.008983
5625,0.008428
5626,0.008329
5627,0.008294
5628,0.008259
5629,0.008323
5630,0.008220
5631,0.008262
5632,0.008495
5633,0.008388
5634,0.008401
5635,0.008460
5636,0.009072
5637,0.009235
5638,0.008756
5639,0.008388
5640,0.008673
5641,0.009249
5642,0.008598
5643,0.008230
5644,0.008460
5645,0.008701
5646,0.008577
5647,0.008627
5648,0.009200
5649,0.008831
5650,0.009180
5651,0.009210
5652,0.009148
5653,0.008832
5654,0.008697
5655,0.008751
5656,0.008741
5657,0.008515
5658,0.008920
5659,0.008898
5660,0.008421
5661,0.008573
5662,0.008156
5663,0.008307
5664,0.008903
5665,0.008234
5666,0.008331
5667,0.008147
5668,0.008243
5669,0.009417
5670,0.008702
5671,0.008937
5672,0.009343
5673,0.008756
5674,0.009543
5675,0.009303
5676,0.008957
5677,0.009048
5678,0.009510
5679,0.008785
5680,0.008683
5681,0.009514
5682,0.008481
5683,0.008644
5684,0.008290
5685,0.009067
5686,0.008387
5687,0.008390
5688,0.008649
5689,0.008915
5690,0.008865
5691,0.008564
5692,0.008542
5693,0.008209
5694,0.008535
5695,0.008249
5696,0.008817
5697,0.008356
5698,0.008300
5699,0.008089
5700,0.008688
5701,0.008584
5702,0.008719
5703,0.008267
5704,0.008487
5705,0.008441
5706,0.008435
5707,0.008539
5708,0.008607
5709,0.008648
5710,0.008405
5711,0.008428
5712,0.008787
5713,0.008414
5714,0.009081
5715,0.008451
5716,0.008451
5717,0.008495
5718,0.008685
5719,0.008492
5720,0.008393
5721,0.008465
5722,0.008386
5723,0.008583
5724,0.008509
5725,0.008451
5726,0.008636
5727,0.008557
5728,0.009295
5729,0.008657
5730,0.008659
5731,0.008527
5732,0.008560
5733,0.008618
5734,0.009188
5735,0.008587
5736,0.008749
5737,0.008456
5738,0.008426
5739,0.008375
5740,0.008833
5741,0.008054
5742,0.008661
5743,0.008062
5744,0.008710
5745,0.008056
5746,0.008215
5747,0.008679
5748,0.008066
5749,0.008680
5750,0.008072
5751,0.008685
5752,0.008691
5753,0.008162
5754,0.008237
5755,0.008701
5756,0.008088
5757,0.008966
5758,0.008904
5759,0.008833
5760,0.008524
5761,0.008316
5762,0.008315
5763,0.008289
5764,0.008187
5765,0.009026
5766,0.008456
5767,0.008534
5768,0.008437
5769,0.008594
5770,0.009550
5771,0.008256
5772,0.009242
5773,0.008921
5774,0.008380
5775,0.008666
5776,0.008510
5777,0.008375
5778,0.008287
5779,0.008746
5780,0.008710
5781,0.008716
5782,0.008757
5783,0.013350
5784,0.008691
5785,0.008689
5786,0.008598
5787,0.009682
5788,0.008731
5789,0.008741
5790,0.008803
5791,0.008660
5792,0.009019
5793,0.008671
5794,0.008670
5795,0.008715
5796,0.008687
5797,0.008661
5798,0.008591
5799,0.008683
5800,0.008570
5801,0.008694
5802,0.008839
5803,0.008644
5804,0.008888
5805,0.008936
5806,0.008608
5807,0.008516
5808,0.008671
5809,0.008650
5810,0.008713
5811,0.008523
5812,0.008770
5813,0.008685
5814,0.009608
5815,0.008886
5816,0.008893
5817,0.009255
5818,0.008744
5819,0.008712
5820,0.009108
5821,0.014148
5822,0.009951
5823,0.009632
5824,0.013110
5825,0.010492
5826,0.009986
5827,0.009816
5828,0.010894
5829,0.009764
5830,0.009184
5831,0.010046
5832,0.009457
5833,0.009140
5834,0.009226
5835,0.009258
5836,0.009253
5837,0.010600
5838,0.009234
5839,0.009141
5840,0.009373
5841,0.010572
5842,0.009822
5843,0.010372
5844,0.011236
5845,0.012048
5846,0.010458
5847,0.009023
5848,0.009799
5849,0.009334
5850,0.009964
5851,0.010712
5852,0.009393
5853,0.009727
5854,0.009673
5855,0.009560
5856,0.010276
5857,0.009079
5858,0.009965
5859,0.013412
5860,0.012981
5861,0.009663
5862,0.013174
5863,0.009450
5864,0.009779
5865,0.009416
5866,0.009481
5867,0.009642
5868,0.009159
5869,0.009149
5870,0.009942
5871,0.013436
5872,0.011929
5873,0.011748
5874,0.011637
5875,0.012511
5876,0.009118
5877,0.009341
5878,0.012548
5879,0.009580
5880,0.009397
5881,0.009331
5882,0.011122
5883,0.010088
5884,0.010096
5885,0.009526
5886,0.009935
5887,0.009819
5888,0.009846
5889,0.009702
5890,0.009824
5891,0.010520
5892,0.010256
5893,0.009812
5894,0.011409
5895,0.008844
5896,0.009232
5897,0.009342
5898,0.009502
5899,0.009539
5900,0.009604
5901,0.009841
5902,0.009040
5903,0.008836
5904,0.009610
5905,0.009168
5906,0.009926
5907,0.009930
5908,0.009523
5909,0.009523
5910,0.009904
5911,0.010376
5912,0.009572
5913,0.010170
5914,0.009183
5915,0.009451
5916,0.009715
5917,0.011084
5918,0.009678
5919,0.009616
5920,0.010114
5921,0.010107
5922,0.013044
5923,0.008638
5924,0.009411
5925,0.011667
5926,0.010532
5927,0.009369
5928,0.009358
5929,0.010495
5930,0.010507
5931,0.010760
5932,0.011052
5933,0.010923
5934,0.009775
5935,0.009612
5936,0.010809
5937,0.011113
5938,0.009813
5939,0.009786
5940,0.010106
5941,0.010514
5942,0.009672
5943,0.010186
5944,0.010094
5945,0.009805
5946,0.009462
5947,0.010330
5948,0.012473
5949,0.011495
5950,0.009400
5951,0.009204
5952,0.009187
5953,0.009365
5954,0.010768
5955,0.009579
5956,0.010335
5957,0.009726
5958,0.009624
5959,0.009554
5960,0.009703
5961,0.009611
5962,0.009298
5963,0.009420
5964,0.008928
5965,0.009054
5966,0.008978
5967,0.009839
5968,0.010412
5969,0.010778
5970,0.009233
5971,0.010054
5972,0.009572
5973,0.009785
5974,0.010364
5975,0.009841
5976,0.010309
5977,0.009283
5978,0.009193
5979,0.009904
5980,0.012004
5981,0.011349
5982,0.010030
5983,0.010149
5984,0.009924
5985,0.009970
5986,0.009404
5987,0.010237
5988,0.009670
5989,0.009713
5990,0.010609
5991,0.009926
5992,0.009021
5993,0.009755
5994,0.008797
5995,0.009511
5996,0.008730
5997,0.008751
5998,0.008720
5999,0.009442
6000,0.009562
6001,0.010296
6002,0.011475
6003,0.009282
6004,0.010257
6005,0.010038
6006,0.010397
6007,0.009113
6008,0.008907
6009,0.009056
6010,0.008791
6011,0.008861
6012,0.008810
6013,0.008929
6014,0.009820
6015,0.008909
6016,0.009027
6017,0.009187
6018,0.009589
6019,0.009630
6020,0.009231
6021,0.009154
6022,0.009333
6023,0.009453
6024,0.009870
6025,0.009768
6026,0.010213
6027,0.009688
6028,0.009406
6029,0.010088
6030,0.010817
6031,0.011613
6032,0.009741
6033,0.009952
6034,0.009556
6035,0.011217
6036,0.010661
6037,0.012375
6038,0.009963
6039,0.010047
6040,0.010578
6041,0.010312
6042,0.009908
6043,0.009409
6044,0.009938
6045,0.009207
6046,0.009851
6047,0.008883
6048,0.009763
6049,0.009109
6050,0.009868
6051,0.009101
6052,0.009015
6053,0.009759
6054,0.009020
6055,0.009747
6056,0.009050
6057,0.009614
6058,0.008896
6059,0.008886
6060,0.009275
6061,0.009698
6062,0.009976
6063,0.009258
6064,0.009823
6065,0.009302
6066,0.008979
6067,0.009288
6068,0.010651
6069,0.010964
6070,0.010114
6071,0.010244
6072,0.009990
6073,0.009329
6074,0.009369
6075,0.009626
6076,0.009364
6077,0.010754
6078,0.009561
6079,0.012041
6080,0.010796
6081,0.010333
6082,0.009789
6083,0.009706
6084,0.009661
6085,0.009687
6086,0.009910
6087,0.009765
6088,0.009805
6089,0.009707
6090,0.009815
6091,0.009710
6092,0.010241
6093,0.009941
6094,0.009926
6095,0.010846
6096,0.010928
6097,0.009716
6098,0.010070
6099,0.009780
6100,0.009530
6101,0.010588
6102,0.009319
6103,0.009083
6104,0.009786
6105,0.009258
6106,0.009864
6107,0.009398
6108,0.009530
6109,0.009255
6110,0.009975
6111,0.009810
6112,0.009023
6113,0.009916
6114,0.009178
6115,0.009067
6116,0.009044
6117,0.009189
6118,0.009461
6119,0.009047
6120,0.009598
6121,0.009811
6122,0.010341
6123,0.011017
6124,0.011230
6125,0.011139
6126,0.010266
6127,0.010037
6128,0.010176
6129,0.009130
6130,0.009140
6131,0.010002
6132,0.011130
6133,0.010074
6134,0.009536
6135,0.010027
6136,0.009885
6137,0.009859
6138,0.009205
6139,0.009209
6140,0.010777
6141,0.009580
6142,0.009259
6143,0.009946
6144,0.009117
6145,0.009149
6146,0.009886
6147,0.009291
6148,0.010133
6149,0.009404
6150,0.009810
6151,0.011604
6152,0.010721
6153,0.010886
6154,0.010623
6155,0.009894
6156,0.009437
6157,0.009187
6158,0.009561
6159,0.009571
6160,0.009957
6161,0.009677
6162,0.009638
6163,0.009529
6164,0.010945
6165,0.009855
6166,0.009464
6167,0.009621
6168,0.010158
6169,0.010564
6170,0.009879
6171,0.009741
6172,0.009850
6173,0.009961
6174,0.009829
6175,0.010817
6176,0.010091
6177,0.009810
6178,0.009923
6179,0.010181
6180,0.010027
6181,0.009911
6182,0.010113
6183,0.010448
6184,0.009865
6185,0.009881
6186,0.010562
6187,0.010292
6188,0.010235
6189,0.010882
6190,0.010283
6191,0.009813
6192,0.010053
6193,0.009771
6194,0.009854
6195,0.010548
6196,0.009903
6197,0.010472
6198,0.010165
6199,0.009851
6200,0.010214
6201,0.009869
6202,0.010385
6203,0.010327
6204,0.010696
6205,0.010419
6206,0.010130
6207,0.010093
6208,0.010161
6209,0.010284
6210,0.010201
6211,0.010081
6212,0.009945
6213,0.009965
6214,0.009950
6215,0.009850
6216,0.009455
6217,0.009371
6218,0.010099
6219,0.009325
6220,0.009426
6221,0.009481
6222,0.009907
6223,0.009383
6224,0.010166
6225,0.009342
6226,0.010259
6227,0.009382
6228,0.010173
6229,0.009343
6230,0.009350
6231,0.010211
6232,0.009350
6233,0.015806
6234,0.009758
6235,0.010352
6236,0.009606
6237,0.010197
6238,0.009417
6239,0.009484
6240,0.010131
6241,0.009384
6242,0.010260
6243,0.009393
6244,0.010190
6245,0.009502
6246,0.010183
6247,0.009405
6248,0.010234
6249,0.009405
6250,0.010202
6251,0.010321
6252,0.009463
6253,0.010280
6254,0.009558
6255,0.009418
6256,0.010232
6257,0.009424
6258,0.010218
6259,0.010355
6260,0.009436
6261,0.010308
6262,0.009589
6263,0.010240
6264,0.009445
6265,0.009443
6266,0.009449
6267,0.010264
6268,0.009457
6269,0.010270
6270,0.010302
6271,0.009467
6272,0.009850
6273,0.009469
6274,0.010275
6275,0.009729
6276,0.010396
6277,0.009482
6278,0.010284
6279,0.009485
6280,0.009506
6281,0.009533
6282,0.010300
6283,0.009559
6284,0.010341
6285,0.009509
6286,0.010648
6287,0.009623
6288,0.009524
6289,0.009526
6290,0.009523
6291,0.010338
6292,0.009533
6293,0.009678
6294,0.009683
6295,0.010410
6296,0.009559
6297,0.010358
6298,0.009546
6299,0.010410
6300,0.009556
6301,0.010369
6302,0.009566
6303,0.010380
6304,0.009598
6305,0.010379
6306,0.010415
6307,0.009572
6308,0.010399
6309,0.009667
6310,0.010125
6311,0.010775
6312,0.010114
6313,0.009675
6314,0.010404
6315,0.009699
6316,0.010416
6317,0.009598
6318,0.010461
6319,0.010526
6320,0.009611
6321,0.010687
6322,0.009658
6323,0.010473
6324,0.009927
6325,0.010443
6326,0.009745
6327,0.010511
6328,0.011277
6329,0.010315
6330,0.010316
6331,0.012236
6332,0.010235
6333,0.009678
6334,0.009671
6335,0.010466
6336,0.009801
6337,0.009862
6338,0.009657
6339,0.009648
6340,0.009710
6341,0.010485
6342,0.009959
6343,0.010508
6344,0.011455
6345,0.010489
6346,0.011319
6347,0.011819
6348,0.010105
6349,0.010530
6350,0.010706
6351,0.009823
6352,0.010522
6353,0.009692
6354,0.010534
6355,0.009694
6356,0.010536
6357,0.010569
6358,0.009784
6359,0.010548
6360,0.009748
6361,0.010554
6362,0.009749
6363,0.010403
6364,0.010555
6365,0.010290
6366,0.009960
6367,0.009742
6368,0.009816
6369,0.009981
6370,0.010591
6371,0.009759
6372,0.010696
6373,0.009741
6374,0.010655
6375,0.009762
6376,0.010809
6377,0.009768
6378,0.010685
6379,0.010676
6380,0.009855
6381,0.010640
6382,0.009780
6383,0.009948
6384,0.010637
6385,0.009950
6386,0.010646
6387,0.009788
6388,0.010636
6389,0.009871
6390,0.010661
6391,0.010562
6392,0.010447
6393,0.009825
6394,0.010655
6395,0.010140
6396,0.010373
6397,0.009899
6398,0.010671
6399,0.009981
6400,0.009930
6401,0.009824
6402,0.010684
6403,0.009831
6404,0.010685
6405,0.009839
6406,0.010725
6407,0.009915
6408,0.010699
6409,0.009984
6410,0.010020
6411,0.009985
6412,0.010709
6413,0.009859
6414,0.010193
6415,0.009865
6416,0.010735
6417,0.009913
6418,0.010066
6419,0.009968
6420,0.009885
6421,0.009888
6422,0.010746
6423,0.009989
6424,0.009893
6425,0.010795
6426,0.010763
6427,0.009898
6428,0.010576
6429,0.009964
6430,0.009906
6431,0.010869
6432,0.009981
6433,0.010033
6434,0.010144
6435,0.010792
6436,0.009926
6437,0.010625
6438,0.009928
6439,0.010806
6440,0.009937
6441,0.010812
6442,0.009988
6443,0.011012
6444,0.010432
6445,0.010079
6446,0.009954
6447,0.010949
6448,0.009959
6449,0.010876
6450,0.010005
6451,0.010840
6452,0.010158
6453,0.010955
6454,0.009976
6455,0.010851
6456,0.009979
6457,0.010860
6458,0.009980
6459,0.010867
6460,0.009989
6461,0.011073
6462,0.010002
6463,0.010107
6464,0.010379
6465,0.010002
6466,0.010007
6467,0.010013
6468,0.010935
6469,0.010848
6470,0.010448
6471,0.010035
6472,0.010147
6473,0.010975
6474,0.010034
6475,0.010921
6476,0.010115
6477,0.011094
6478,0.010042
6479,0.010936
6480,0.010048
6481,0.015923
6482,0.010163
6483,0.010108
6484,0.010060
6485,0.010739
6486,0.010064
6487,0.010284
6488,0.010269
6489,0.010905
6490,0.010157
6491,0.011014
6492,0.010083
6493,0.011020
6494,0.010098
6495,0.011059
6496,0.010197
6497,0.010320
6498,0.010102
6499,0.010312
6500,0.010205
6501,0.010112
6502,0.010410
6503,0.011911
6504,0.010887
6505,0.010205
6506,0.011017
6507,0.010127
6508,0.011295
6509,0.010279
6510,0.010141
6511,0.011082
6512,0.010423
6513,0.011046
6514,0.010456
6515,0.010502
6516,0.011052
6517,0.010162
6518,0.011061
6519,0.010204
6520,0.011065
6521,0.010211
6522,0.011069
6523,0.010176
6524,0.011088
6525,0.010280
6526,0.010181
6527,0.010230
6528,0.011088
6529,0.010668
6530,0.010487
6531,0.010367
6532,0.010780
6533,0.010594
6534,0.010957
6535,0.010428
6536,0.010793
6537,0.010922
6538,0.010552
6539,0.011389
6540,0.011124
6541,0.010782
6542,0.011673
6543,0.011351
6544,0.010960
6545,0.011704
6546,0.011022
6547,0.011297
6548,0.011072
6549,0.011178
6550,0.011028
6551,0.011601
6552,0.011026
6553,0.011490
6554,0.011721
6555,0.011481
6556,0.010960
6557,0.011561
6558,0.011390
6559,0.011067
6560,0.011509
6561,0.010639
6562,0.010977
6563,0.010742
6564,0.010692
6565,0.010644
6566,0.011591
6567,0.010448
6568,0.010723
6569,0.011375
6570,0.011041
6571,0.010691
6572,0.010702
6573,0.010509
6574,0.010697
6575,0.010561
6576,0.011438
6577,0.010813
6578,0.011819
6579,0.011561
6580,0.011497
6581,0.011084
6582,0.011463
6583,0.011133
6584,0.011811
6585,0.011212
6586,0.011437
6587,0.011761
6588,0.011752
6589,0.012302
6590,0.011390
6591,0.011016
6592,0.011522
6593,0.011029
6594,0.011111
6595,0.011206
6596,0.012000
6597,0.011610
6598,0.011133
6599,0.011685
6600,0.011476
6601,0.011378
6602,0.011417
6603,0.011635
6604,0.011651
6605,0.011335
6606,0.011024
6607,0.011761
6608,0.011734
6609,0.011677
6610,0.011126
6611,0.011760
6612,0.012200
6613,0.011153
6614,0.011495
6615,0.011609
6616,0.011745
6617,0.012134
6618,0.011187
6619,0.012285
6620,0.011291
6621,0.012361
6622,0.011919
6623,0.011059
6624,0.011254
6625,0.011103
6626,0.012771
6627,0.012734
6628,0.012826
6629,0.012340
6630,0.013399
6631,0.012123
6632,0.011652
6633,0.011316
6634,0.012414
6635,0.011812
6636,0.011722
6637,0.012056
6638,0.011710
6639,0.011957
6640,0.011420
6641,0.014451
6642,0.011814
6643,0.011910
6644,0.011257
6645,0.011423
6646,0.011865
6647,0.011563
6648,0.011496
6649,0.012056
6650,0.011520
6651,0.011802
6652,0.011437
6653,0.011966
6654,0.011890
6655,0.011509
6656,0.011497
6657,0.011380
6658,0.011883
6659,0.011430
6660,0.012050
6661,0.015068
6662,0.015922
6663,0.012307
6664,0.011535
6665,0.011826
6666,0.011918
6667,0.012131
6668,0.011513
6669,0.011588
6670,0.012029
6671,0.011667
6672,0.010868
6673,0.011160
6674,0.011612
6675,0.010924
6676,0.010928
6677,0.012125
6678,0.011177
6679,0.011280
6680,0.012447
6681,0.011221
6682,0.011419
6683,0.011804
6684,0.011455
6685,0.011282
6686,0.013031
6687,0.011745
6688,0.011712
6689,0.011105
6690,0.011182
6691,0.010994
6692,0.011705
6693,0.010705
6694,0.011648
6695,0.010798
6696,0.011293
6697,0.011657
6698,0.010679
6699,0.011659
6700,0.010767
6701,0.011313
6702,0.010805
6703,0.011673
6704,0.010697
6705,0.010946
6706,0.011741
6707,0.010929
6708,0.011984
6709,0.011744
6710,0.011247
6711,0.011266
6712,0.011037
6713,0.011636
6714,0.011290
6715,0.011593
6716,0.011274
6717,0.011360
6718,0.011712
6719,0.011324
6720,0.011541
6721,0.011886
6722,0.011606
6723,0.011436
6724,0.012014
6725,0.010826
6726,0.010792
6727,0.010772
6728,0.011349
6729,0.011766
6730,0.010779
6731,0.011777
6732,0.010781
6733,0.011413
6734,0.011536
6735,0.011304
6736,0.011827
6737,0.011480
6738,0.011271
6739,0.012067
6740,0.012777
6741,0.012475
6742,0.012560
6743,0.011917
6744,0.012349
6745,0.012087
6746,0.013258
6747,0.012534
6748,0.012146
6749,0.012203
6750,0.012241
6751,0.011359
6752,0.012570
6753,0.011092
6754,0.011576
6755,0.011816
6756,0.011795
6757,0.010852
6758,0.010896
6759,0.010859
6760,0.011876
6761,0.011060
6762,0.012132
6763,0.011248
6764,0.011572
6765,0.011337
6766,0.011626
6767,0.012519
6768,0.012293
6769,0.012010
6770,0.012415
6771,0.011947
6772,0.012645
6773,0.011867
6774,0.012109
6775,0.012330
6776,0.012614
6777,0.012047
6778,0.011762
6779,0.012916
6780,0.012475
6781,0.011187
6782,0.011537
6783,0.011351
6784,0.011254
6785,0.011742
6786,0.011210
6787,0.010949
6788,0.011250
6789,0.011487
6790,0.011614
6791,0.011591
6792,0.012034
6793,0.011951
6794,0.011475
6795,0.011789
6796,0.011798
6797,0.011510
6798,0.011722
6799,0.011301
6800,0.011484
6801,0.013300
6802,0.011976
6803,0.012752
6804,0.012658
6805,0.011811
6806,0.012411
6807,0.011942
6808,0.012100
6809,0.011728
6810,0.012039
6811,0.011467
6812,0.012342
6813,0.011661
6814,0.012816
6815,0.012096
6816,0.012712
6817,0.012014
6818,0.012772
6819,0.012916
6820,0.011865
6821,0.011969
6822,0.012144
6823,0.011402
6824,0.013918
6825,0.011740
6826,0.011558
6827,0.011809
6828,0.011699
6829,0.011810
6830,0.012089
6831,0.012050
6832,0.011859
6833,0.012741
6834,0.013528
6835,0.012212
6836,0.012731
6837,0.011963
6838,0.013161
6839,0.012329
6840,0.012531
6841,0.012168
6842,0.012281
6843,0.011727
6844,0.011871
6845,0.011668
6846,0.011116
6847,0.011189
6848,0.011123
6849,0.012269
6850,0.011406
6851,0.011933
6852,0.011447
6853,0.011531
6854,0.011828
6855,0.011523
6856,0.011749
6857,0.011953
6858,0.011539
6859,0.012199
6860,0.012546
6861,0.012582
6862,0.012137
6863,0.012433
6864,0.012978
6865,0.012337
6866,0.012782
6867,0.012664
6868,0.012148
6869,0.011941
6870,0.012500
6871,0.012703
6872,0.013541
6873,0.011834
6874,0.011913
6875,0.012936
6876,0.013040
6877,0.011807
6878,0.012760
6879,0.012483
6880,0.012037
6881,0.012123
6882,0.011935
6883,0.012196
6884,0.012250
6885,0.013082
6886,0.011919
6887,0.012521
6888,0.011992
6889,0.012020
6890,0.012835
6891,0.012406
6892,0.012112
6893,0.011862
6894,0.011976
6895,0.012000
6896,0.012719
6897,0.012706
6898,0.012465
6899,0.012654
6900,0.013147
6901,0.012895
6902,0.013194
6903,0.012324
6904,0.013032
6905,0.011744
6906,0.012849
6907,0.013029
6908,0.012521
6909,0.012854
6910,0.012208
6911,0.012923
6912,0.012312
6913,0.013386
6914,0.012130
6915,0.012193
6916,0.012692
6917,0.012434
6918,0.012197
6919,0.012869
6920,0.012343
6921,0.012619
6922,0.011958
6923,0.012169
6924,0.012405
6925,0.013224
6926,0.011963
6927,0.012378
6928,0.012196
6929,0.011959
6930,0.012110
6931,0.013029
6932,0.012110
6933,0.012035
6934,0.012248
6935,0.011989
6936,0.013201
6937,0.012413
6938,0.012725
6939,0.012988
6940,0.012319
6941,0.013100
6942,0.012662
6943,0.012559
6944,0.012927
6945,0.012866
6946,0.012306
6947,0.012831
6948,0.012359
6949,0.013423
6950,0.012966
6951,0.011852
6952,0.012979
6953,0.012410
6954,0.012537
6955,0.012746
6956,0.013550
6957,0.012266
6958,0.012916
6959,0.013104
6960,0.012953
6961,0.012814
6962,0.012353
6963,0.013312
6964,0.015082
6965,0.013499
6966,0.012876
6967,0.012492
6968,0.012260
6969,0.012044
6970,0.012507
6971,0.012337
6972,0.012189
6973,0.012008
6974,0.012664
6975,0.012168
6976,0.012098
6977,0.012169
6978,0.012419
6979,0.013082
6980,0.013654
6981,0.012508
6982,0.012434
6983,0.013069
6984,0.012124
6985,0.012270
6986,0.012571
6987,0.011831
6988,0.011546
6989,0.012686
6990,0.012310
6991,0.012399
6992,0.012451
6993,0.012711
6994,0.012446
6995,0.011981
6996,0.012647
6997,0.012579
6998,0.012962
6999,0.012373
7000,0.013988
7001,0.013002
7002,0.012272
7003,0.012737
7004,0.012469
7005,0.012190
7006,0.013014
7007,0.013084
7008,0.012372
7009,0.014603
7010,0.012383
7011,0.012391
7012,0.012448
7013,0.014086
7014,0.012375
7015,0.012544
7016,0.012624
7017,0.012807
7018,0.013365
7019,0.012258
7020,0.013140
7021,0.012865
7022,0.012619
7023,0.012265
7024,0.012204
7025,0.012173
7026,0.012809
7027,0.012123
7028,0.011953
7029,0.012460
7030,0.012298
7031,0.012472
7032,0.012240
7033,0.012832
7034,0.013419
7035,0.012701
7036,0.013362
7037,0.012498
7038,0.012515
7039,0.012437
7040,0.012375
7041,0.012814
7042,0.012898
7043,0.013374
7044,0.012671
7045,0.013208
7046,0.013793
7047,0.013105
7048,0.012924
7049,0.012289
7050,0.013449
7051,0.013484
7052,0.013212
7053,0.014344
7054,0.013461
7055,0.016054
7056,0.013009
7057,0.013245
7058,0.013575
7059,0.014061
7060,0.013346
7061,0.012774
7062,0.012603
7063,0.012359
7064,0.013090
7065,0.012591
7066,0.012444
7067,0.012400
7068,0.013670
7069,0.012793
7070,0.012746
7071,0.012466
7072,0.012819
7073,0.012629
7074,0.012594
7075,0.012553
7076,0.013856
7077,0.012868
7078,0.012344
7079,0.012313
7080,0.012740
7081,0.013045
7082,0.012433
7083,0.012427
7084,0.013238
7085,0.013882
7086,0.012901
7087,0.013529
7088,0.013386
7089,0.013956
7090,0.013528
7091,0.012787
7092,0.014053
7093,0.012791
7094,0.013095
7095,0.013583
7096,0.012864
7097,0.014525
7098,0.014479
7099,0.014099
7100,0.013025
7101,0.014545
7102,0.012689
7103,0.013295
7104,0.013142
7105,0.012670
7106,0.013302
7107,0.013579
7108,0.012952
7109,0.014125
7110,0.012854
7111,0.014393
7112,0.013380
7113,0.013290
7114,0.013315
7115,0.014173
7116,0.013475
7117,0.017174
7118,0.013497
7119,0.012813
7120,0.012586
